Subregion,Region,Lat,Long,Day,Count
French Guiana,France,3.9339,-53.1258,2020-03-07,5
All,Thailand,15,101,2020-03-08,50
All,Japan,36,138,2020-03-08,502
All,Singapore,1.2833,103.8333,2020-03-08,150
All,Nepal,28.1667,84.25,2020-03-08,1
All,Malaysia,2.5,112.5,2020-03-08,99
British Columbia,Canada,49.2827,-123.1207,2020-03-08,27
New South Wales,Australia,-33.8688,151.2093,2020-03-08,38
Victoria,Australia,-37.8136,144.9631,2020-03-08,11
Queensland,Australia,-28.0167,153.4,2020-03-08,15
All,Cambodia,11.55,104.9167,2020-03-08,2
All,Sri Lanka,7,81,2020-03-08,1
All,Germany,51,9,2020-03-08,1040
All,Finland,64,26,2020-03-08,23
All,United Arab Emirates,24,54,2020-03-08,45
All,Philippines,13,122,2020-03-08,10
All,India,21,78,2020-03-08,39
All,Sweden,63,16,2020-03-08,203
All,Spain,40,-4,2020-03-08,673
South Australia,Australia,-34.9285,138.6007,2020-03-08,7
All,Belgium,50.8333,4,2020-03-08,200
All,Egypt,26,30,2020-03-08,49
All,Lebanon,33.8547,35.8623,2020-03-08,32
All,Iraq,33,44,2020-03-08,60
All,Oman,21,57,2020-03-08,16
All,Afghanistan,33,65,2020-03-08,4
All,Bahrain,26.0275,50.55,2020-03-08,85
All,Kuwait,29.5,47.75,2020-03-08,64
All,Algeria,28.0339,1.6596,2020-03-08,19
All,Croatia,45.1,15.2,2020-03-08,12
All,Switzerland,46.8182,8.2275,2020-03-08,337
All,Austria,47.5162,14.5501,2020-03-08,104
All,Israel,31,35,2020-03-08,61
All,Pakistan,30.3753,69.3451,2020-03-08,6
All,Brazil,-14.235,-51.9253,2020-03-08,20
All,Georgia,42.3154,43.3569,2020-03-08,13
All,Greece,39.0742,21.8243,2020-03-08,73
All,North Macedonia,41.6086,21.7453,2020-03-08,3
All,Norway,60.472,8.4689,2020-03-08,176
All,Romania,45.9432,24.9668,2020-03-08,15
All,Estonia,58.5953,25.0136,2020-03-08,10
All,Netherlands,52.1326,5.2913,2020-03-08,265
All,San Marino,43.9424,12.4578,2020-03-08,36
All,Belarus,53.7098,27.9534,2020-03-08,6
All,Iceland,64.9631,-19.0208,2020-03-08,50
All,Lithuania,55.1694,23.8813,2020-03-08,1
All,Mexico,23.6345,-102.5528,2020-03-08,7
All,New Zealand,-40.9006,174.886,2020-03-08,5
All,Nigeria,9.082,8.6753,2020-03-08,1
Western Australia,Australia,-31.9505,115.8605,2020-03-08,3
All,Ireland,53.1424,-7.6921,2020-03-08,19
All,Luxembourg,49.8153,6.1296,2020-03-08,3
All,Monaco,43.7333,7.4167,2020-03-08,1
All,Qatar,25.3548,51.1839,2020-03-08,15
All,Ecuador,-1.8312,-78.1834,2020-03-08,14
All,Azerbaijan,40.1431,47.5769,2020-03-08,9
All,Armenia,40.0691,45.0382,2020-03-08,1
All,Dominican Republic,18.7357,-70.1627,2020-03-08,5
All,Indonesia,-0.7893,113.9213,2020-03-08,6
All,Portugal,39.3999,-8.2245,2020-03-08,30
All,Andorra,42.5063,1.5218,2020-03-08,1
Tasmania,Australia,-41.4545,145.9707,2020-03-08,2
All,Latvia,56.8796,24.6032,2020-03-08,2
All,Morocco,31.7917,-7.0926,2020-03-08,2
All,Saudi Arabia,24,45,2020-03-08,11
All,Senegal,14.4974,-14.4524,2020-03-08,4
All,Argentina,-38.4161,-63.6167,2020-03-08,12
All,Chile,-35.6751,-71.543,2020-03-08,8
All,Jordan,31.24,36.51,2020-03-08,1
All,Ukraine,48.3794,31.1656,2020-03-08,1
All,Hungary,47.1625,19.5033,2020-03-08,7
All,Liechtenstein,47.14,9.55,2020-03-08,1
All,Poland,51.9194,19.1451,2020-03-08,11
All,Tunisia,34,9,2020-03-08,2
All,Bosnia and Herzegovina,43.9159,17.6791,2020-03-08,3
All,Slovenia,46.1512,14.9955,2020-03-08,16
All,South Africa,-30.5595,22.9375,2020-03-08,3
All,Bhutan,27.5142,90.4336,2020-03-08,1
All,Cameroon,3.848,11.5021,2020-03-08,2
All,Colombia,4.5709,-74.2973,2020-03-08,1
All,Costa Rica,9.7489,-83.7534,2020-03-08,5
All,Peru,-9.19,-75.0152,2020-03-08,6
All,Serbia,44.0165,21.0059,2020-03-08,1
All,Slovakia,48.669,19.699,2020-03-08,3
All,Togo,8.6195,0.8248,2020-03-08,1
All,Malta,35.9375,14.3754,2020-03-08,3
All,Martinique,14.6415,-61.0242,2020-03-08,2
All,Bulgaria,42.7339,25.4858,2020-03-08,4
All,Maldives,3.2028,73.2207,2020-03-08,4
All,Bangladesh,23.685,90.3563,2020-03-08,3
All,Paraguay,-23.4425,-58.4438,2020-03-08,1
Ontario,Canada,51.2538,-85.3232,2020-03-08,29
Alberta,Canada,53.9333,-116.5765,2020-03-08,4
Quebec,Canada,52.9399,-73.5491,2020-03-08,4
All,Holy See,41.9029,12.4534,2020-03-08,1
Hubei,China,30.9756,112.2707,2020-03-08,67707
All,Iran,32,53,2020-03-08,6566
All,"Korea, South",36,128,2020-03-08,7314
France,France,46.2276,2.2137,2020-03-08,1126
Guangdong,China,23.3417,113.4244,2020-03-08,1352
Henan,China,33.882,113.614,2020-03-08,1272
Zhejiang,China,29.1832,120.0934,2020-03-08,1215
Hunan,China,27.6104,111.7088,2020-03-08,1018
Anhui,China,31.8257,117.2264,2020-03-08,990
Jiangxi,China,27.614,115.7221,2020-03-08,935
Shandong,China,36.3427,118.1498,2020-03-08,758
Diamond Princess,Cruise Ship,35.4437,139.638,2020-03-08,696
Jiangsu,China,32.9711,119.455,2020-03-08,631
Chongqing,China,30.0572,107.874,2020-03-08,576
Sichuan,China,30.6171,102.7103,2020-03-08,539
Heilongjiang,China,47.862,127.7615,2020-03-08,481
Denmark,Denmark,56.2639,9.5018,2020-03-08,35
Beijing,China,40.1824,116.4142,2020-03-08,428
Shanghai,China,31.202,121.4491,2020-03-08,342
Hebei,China,39.549,116.1306,2020-03-08,318
Fujian,China,26.0789,117.9874,2020-03-08,296
Guangxi,China,23.8298,108.7881,2020-03-08,252
Shaanxi,China,35.1917,108.8701,2020-03-08,245
Yunnan,China,24.974,101.487,2020-03-08,174
Hainan,China,19.1959,109.7453,2020-03-08,168
Guizhou,China,26.8154,106.8748,2020-03-08,146
Tianjin,China,39.3054,117.323,2020-03-08,136
Shanxi,China,37.5777,112.2922,2020-03-08,133
Gansu,China,37.8099,101.0583,2020-03-08,124
Hong Kong,China,22.3,114.2,2020-03-08,114
Liaoning,China,41.2956,122.6085,2020-03-08,125
Jilin,China,43.6661,126.1923,2020-03-08,93
All,Czechia,49.8175,15.473,2020-03-08,31
Xinjiang,China,41.1129,85.2401,2020-03-08,76
Inner Mongolia,China,44.0935,113.9448,2020-03-08,75
Ningxia,China,37.2692,106.1655,2020-03-08,75
All,Taiwan*,23.7,121,2020-03-08,45
All,Vietnam,16,108,2020-03-08,30
All,Russia,60,90,2020-03-08,17
Qinghai,China,35.7452,95.9956,2020-03-08,18
Macau,China,22.1667,113.55,2020-03-08,10
All,Moldova,47.4116,28.3699,2020-03-08,1
Faroe Islands,Denmark,61.8926,-6.9118,2020-03-08,2
Tibet,China,31.6927,88.0924,2020-03-08,1
Saint Barthelemy,France,17.9,-62.8333,2020-03-08,3
Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-08,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-08,273
French Guiana,France,3.9339,-53.1258,2020-03-08,5
All,Thailand,15,101,2020-03-09,50
All,Japan,36,138,2020-03-09,511
All,Singapore,1.2833,103.8333,2020-03-09,150
All,Nepal,28.1667,84.25,2020-03-09,1
All,Malaysia,2.5,112.5,2020-03-09,117
British Columbia,Canada,49.2827,-123.1207,2020-03-09,32
New South Wales,Australia,-33.8688,151.2093,2020-03-09,48
Victoria,Australia,-37.8136,144.9631,2020-03-09,15
Queensland,Australia,-28.0167,153.4,2020-03-09,15
All,Cambodia,11.55,104.9167,2020-03-09,2
All,Sri Lanka,7,81,2020-03-09,1
All,Germany,51,9,2020-03-09,1176
All,Finland,64,26,2020-03-09,30
All,United Arab Emirates,24,54,2020-03-09,45
All,Philippines,13,122,2020-03-09,20
All,India,21,78,2020-03-09,43
All,Sweden,63,16,2020-03-09,248
All,Spain,40,-4,2020-03-09,1073
South Australia,Australia,-34.9285,138.6007,2020-03-09,7
All,Belgium,50.8333,4,2020-03-09,239
All,Egypt,26,30,2020-03-09,55
All,Lebanon,33.8547,35.8623,2020-03-09,32
All,Iraq,33,44,2020-03-09,60
All,Oman,21,57,2020-03-09,16
All,Afghanistan,33,65,2020-03-09,4
All,Bahrain,26.0275,50.55,2020-03-09,95
All,Kuwait,29.5,47.75,2020-03-09,64
All,Algeria,28.0339,1.6596,2020-03-09,20
All,Croatia,45.1,15.2,2020-03-09,12
All,Switzerland,46.8182,8.2275,2020-03-09,374
All,Austria,47.5162,14.5501,2020-03-09,131
All,Israel,31,35,2020-03-09,61
All,Pakistan,30.3753,69.3451,2020-03-09,6
All,Brazil,-14.235,-51.9253,2020-03-09,25
All,Georgia,42.3154,43.3569,2020-03-09,15
All,Greece,39.0742,21.8243,2020-03-09,73
All,North Macedonia,41.6086,21.7453,2020-03-09,3
All,Norway,60.472,8.4689,2020-03-09,205
All,Romania,45.9432,24.9668,2020-03-09,15
All,Estonia,58.5953,25.0136,2020-03-09,10
All,Netherlands,52.1326,5.2913,2020-03-09,321
All,San Marino,43.9424,12.4578,2020-03-09,36
All,Belarus,53.7098,27.9534,2020-03-09,6
All,Iceland,64.9631,-19.0208,2020-03-09,58
All,Lithuania,55.1694,23.8813,2020-03-09,1
All,Mexico,23.6345,-102.5528,2020-03-09,7
All,New Zealand,-40.9006,174.886,2020-03-09,5
All,Nigeria,9.082,8.6753,2020-03-09,2
Western Australia,Australia,-31.9505,115.8605,2020-03-09,4
All,Ireland,53.1424,-7.6921,2020-03-09,21
All,Luxembourg,49.8153,6.1296,2020-03-09,3
All,Monaco,43.7333,7.4167,2020-03-09,1
All,Qatar,25.3548,51.1839,2020-03-09,18
All,Ecuador,-1.8312,-78.1834,2020-03-09,15
All,Azerbaijan,40.1431,47.5769,2020-03-09,9
All,Armenia,40.0691,45.0382,2020-03-09,1
All,Dominican Republic,18.7357,-70.1627,2020-03-09,5
All,Indonesia,-0.7893,113.9213,2020-03-09,19
All,Portugal,39.3999,-8.2245,2020-03-09,30
All,Andorra,42.5063,1.5218,2020-03-09,1
Tasmania,Australia,-41.4545,145.9707,2020-03-09,2
All,Latvia,56.8796,24.6032,2020-03-09,6
All,Morocco,31.7917,-7.0926,2020-03-09,2
All,Saudi Arabia,24,45,2020-03-09,15
All,Senegal,14.4974,-14.4524,2020-03-09,4
All,Argentina,-38.4161,-63.6167,2020-03-09,12
All,Chile,-35.6751,-71.543,2020-03-09,8
All,Jordan,31.24,36.51,2020-03-09,1
All,Ukraine,48.3794,31.1656,2020-03-09,1
All,Hungary,47.1625,19.5033,2020-03-09,9
All,Liechtenstein,47.14,9.55,2020-03-09,1
All,Poland,51.9194,19.1451,2020-03-09,16
All,Tunisia,34,9,2020-03-09,2
All,Bosnia and Herzegovina,43.9159,17.6791,2020-03-09,3
All,Slovenia,46.1512,14.9955,2020-03-09,16
All,South Africa,-30.5595,22.9375,2020-03-09,3
All,Bhutan,27.5142,90.4336,2020-03-09,1
All,Cameroon,3.848,11.5021,2020-03-09,2
All,Colombia,4.5709,-74.2973,2020-03-09,1
All,Costa Rica,9.7489,-83.7534,2020-03-09,9
All,Peru,-9.19,-75.0152,2020-03-09,7
All,Serbia,44.0165,21.0059,2020-03-09,1
All,Slovakia,48.669,19.699,2020-03-09,3
All,Togo,8.6195,0.8248,2020-03-09,1
All,Malta,35.9375,14.3754,2020-03-09,3
All,Martinique,14.6415,-61.0242,2020-03-09,2
All,Bulgaria,42.7339,25.4858,2020-03-09,4
All,Maldives,3.2028,73.2207,2020-03-09,4
All,Bangladesh,23.685,90.3563,2020-03-09,3
All,Paraguay,-23.4425,-58.4438,2020-03-09,1
Ontario,Canada,51.2538,-85.3232,2020-03-09,34
Alberta,Canada,53.9333,-116.5765,2020-03-09,7
Quebec,Canada,52.9399,-73.5491,2020-03-09,4
All,Albania,41.1533,20.1683,2020-03-09,2
All,Cyprus,35.1264,33.4299,2020-03-09,2
All,Brunei,4.5353,114.7277,2020-03-09,1
All,Holy See,41.9029,12.4534,2020-03-09,1
Hubei,China,30.9756,112.2707,2020-03-09,67743
All,Iran,32,53,2020-03-09,7161
All,"Korea, South",36,128,2020-03-09,7478
France,France,46.2276,2.2137,2020-03-09,1209
Guangdong,China,23.3417,113.4244,2020-03-09,1352
Henan,China,33.882,113.614,2020-03-09,1272
Zhejiang,China,29.1832,120.0934,2020-03-09,1215
Hunan,China,27.6104,111.7088,2020-03-09,1018
Anhui,China,31.8257,117.2264,2020-03-09,990
Jiangxi,China,27.614,115.7221,2020-03-09,935
Shandong,China,36.3427,118.1498,2020-03-09,758
Diamond Princess,Cruise Ship,35.4437,139.638,2020-03-09,696
Jiangsu,China,32.9711,119.455,2020-03-09,631
Chongqing,China,30.0572,107.874,2020-03-09,576
Sichuan,China,30.6171,102.7103,2020-03-09,539
Heilongjiang,China,47.862,127.7615,2020-03-09,481
Denmark,Denmark,56.2639,9.5018,2020-03-09,90
Beijing,China,40.1824,116.4142,2020-03-09,428
Shanghai,China,31.202,121.4491,2020-03-09,342
Hebei,China,39.549,116.1306,2020-03-09,318
Fujian,China,26.0789,117.9874,2020-03-09,296
Guangxi,China,23.8298,108.7881,2020-03-09,252
Shaanxi,China,35.1917,108.8701,2020-03-09,245
Yunnan,China,24.974,101.487,2020-03-09,174
Hainan,China,19.1959,109.7453,2020-03-09,168
Guizhou,China,26.8154,106.8748,2020-03-09,146
Tianjin,China,39.3054,117.323,2020-03-09,136
Shanxi,China,37.5777,112.2922,2020-03-09,133
Gansu,China,37.8099,101.0583,2020-03-09,124
Hong Kong,China,22.3,114.2,2020-03-09,115
Liaoning,China,41.2956,122.6085,2020-03-09,125
Jilin,China,43.6661,126.1923,2020-03-09,93
All,Czechia,49.8175,15.473,2020-03-09,31
Xinjiang,China,41.1129,85.2401,2020-03-09,76
Inner Mongolia,China,44.0935,113.9448,2020-03-09,75
Ningxia,China,37.2692,106.1655,2020-03-09,75
All,Taiwan*,23.7,121,2020-03-09,45
All,Vietnam,16,108,2020-03-09,30
All,Russia,60,90,2020-03-09,17
Qinghai,China,35.7452,95.9956,2020-03-09,18
Macau,China,22.1667,113.55,2020-03-09,10
All,Moldova,47.4116,28.3699,2020-03-09,1
Faroe Islands,Denmark,61.8926,-6.9118,2020-03-09,2
St Martin,France,18.0708,-63.0501,2020-03-09,2
Tibet,China,31.6927,88.0924,2020-03-09,1
Saint Barthelemy,France,17.9,-62.8333,2020-03-09,1
Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-09,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-09,321
French Guiana,France,3.9339,-53.1258,2020-03-09,5
All,Thailand,15,101,2020-03-10,53
All,Japan,36,138,2020-03-10,581
All,Singapore,1.2833,103.8333,2020-03-10,160
All,Nepal,28.1667,84.25,2020-03-10,1
All,Malaysia,2.5,112.5,2020-03-10,129
British Columbia,Canada,49.2827,-123.1207,2020-03-10,32
New South Wales,Australia,-33.8688,151.2093,2020-03-10,55
Victoria,Australia,-37.8136,144.9631,2020-03-10,18
Queensland,Australia,-28.0167,153.4,2020-03-10,18
All,Cambodia,11.55,104.9167,2020-03-10,2
All,Sri Lanka,7,81,2020-03-10,1
All,Germany,51,9,2020-03-10,1457
All,Finland,64,26,2020-03-10,40
All,United Arab Emirates,24,54,2020-03-10,74
All,Philippines,13,122,2020-03-10,33
All,India,21,78,2020-03-10,56
All,Sweden,63,16,2020-03-10,355
All,Spain,40,-4,2020-03-10,1695
South Australia,Australia,-34.9285,138.6007,2020-03-10,7
All,Belgium,50.8333,4,2020-03-10,267
All,Egypt,26,30,2020-03-10,59
All,Lebanon,33.8547,35.8623,2020-03-10,41
All,Iraq,33,44,2020-03-10,71
All,Oman,21,57,2020-03-10,18
All,Afghanistan,33,65,2020-03-10,5
All,Bahrain,26.0275,50.55,2020-03-10,110
All,Kuwait,29.5,47.75,2020-03-10,69
All,Algeria,28.0339,1.6596,2020-03-10,20
All,Croatia,45.1,15.2,2020-03-10,14
All,Switzerland,46.8182,8.2275,2020-03-10,491
All,Austria,47.5162,14.5501,2020-03-10,182
All,Israel,31,35,2020-03-10,83
All,Pakistan,30.3753,69.3451,2020-03-10,16
All,Brazil,-14.235,-51.9253,2020-03-10,31
All,Georgia,42.3154,43.3569,2020-03-10,15
All,Greece,39.0742,21.8243,2020-03-10,89
All,North Macedonia,41.6086,21.7453,2020-03-10,7
All,Norway,60.472,8.4689,2020-03-10,400
All,Romania,45.9432,24.9668,2020-03-10,25
All,Estonia,58.5953,25.0136,2020-03-10,12
All,Netherlands,52.1326,5.2913,2020-03-10,382
All,San Marino,43.9424,12.4578,2020-03-10,51
All,Belarus,53.7098,27.9534,2020-03-10,9
All,Iceland,64.9631,-19.0208,2020-03-10,69
All,Lithuania,55.1694,23.8813,2020-03-10,1
All,Mexico,23.6345,-102.5528,2020-03-10,7
All,New Zealand,-40.9006,174.886,2020-03-10,5
All,Nigeria,9.082,8.6753,2020-03-10,2
Western Australia,Australia,-31.9505,115.8605,2020-03-10,6
All,Ireland,53.1424,-7.6921,2020-03-10,34
All,Luxembourg,49.8153,6.1296,2020-03-10,5
All,Monaco,43.7333,7.4167,2020-03-10,1
All,Qatar,25.3548,51.1839,2020-03-10,24
All,Ecuador,-1.8312,-78.1834,2020-03-10,15
All,Azerbaijan,40.1431,47.5769,2020-03-10,11
All,Armenia,40.0691,45.0382,2020-03-10,1
All,Dominican Republic,18.7357,-70.1627,2020-03-10,5
All,Indonesia,-0.7893,113.9213,2020-03-10,27
All,Portugal,39.3999,-8.2245,2020-03-10,41
All,Andorra,42.5063,1.5218,2020-03-10,1
Tasmania,Australia,-41.4545,145.9707,2020-03-10,2
All,Latvia,56.8796,24.6032,2020-03-10,8
All,Morocco,31.7917,-7.0926,2020-03-10,3
All,Saudi Arabia,24,45,2020-03-10,20
All,Senegal,14.4974,-14.4524,2020-03-10,4
All,Argentina,-38.4161,-63.6167,2020-03-10,17
All,Chile,-35.6751,-71.543,2020-03-10,13
All,Jordan,31.24,36.51,2020-03-10,1
All,Ukraine,48.3794,31.1656,2020-03-10,1
All,Hungary,47.1625,19.5033,2020-03-10,9
Northern Territory,Australia,-12.4634,130.8456,2020-03-10,1
All,Liechtenstein,47.14,9.55,2020-03-10,1
All,Poland,51.9194,19.1451,2020-03-10,22
All,Tunisia,34,9,2020-03-10,5
All,Bosnia and Herzegovina,43.9159,17.6791,2020-03-10,5
All,Slovenia,46.1512,14.9955,2020-03-10,31
All,South Africa,-30.5595,22.9375,2020-03-10,7
All,Bhutan,27.5142,90.4336,2020-03-10,1
All,Cameroon,3.848,11.5021,2020-03-10,2
All,Colombia,4.5709,-74.2973,2020-03-10,3
All,Costa Rica,9.7489,-83.7534,2020-03-10,9
All,Peru,-9.19,-75.0152,2020-03-10,11
All,Serbia,44.0165,21.0059,2020-03-10,5
All,Slovakia,48.669,19.699,2020-03-10,7
All,Togo,8.6195,0.8248,2020-03-10,1
All,Malta,35.9375,14.3754,2020-03-10,5
All,Martinique,14.6415,-61.0242,2020-03-10,2
All,Bulgaria,42.7339,25.4858,2020-03-10,4
All,Maldives,3.2028,73.2207,2020-03-10,6
All,Bangladesh,23.685,90.3563,2020-03-10,3
All,Paraguay,-23.4425,-58.4438,2020-03-10,1
Ontario,Canada,51.2538,-85.3232,2020-03-10,36
Alberta,Canada,53.9333,-116.5765,2020-03-10,7
Quebec,Canada,52.9399,-73.5491,2020-03-10,4
All,Albania,41.1533,20.1683,2020-03-10,10
All,Cyprus,35.1264,33.4299,2020-03-10,3
All,Brunei,4.5353,114.7277,2020-03-10,1
All,Burkina Faso,12.2383,-1.5616,2020-03-10,1
All,Holy See,41.9029,12.4534,2020-03-10,1
All,Mongolia,46.8625,103.8467,2020-03-10,1
All,Panama,8.538,-80.7821,2020-03-10,1
Hubei,China,30.9756,112.2707,2020-03-10,67760
All,Iran,32,53,2020-03-10,8042
All,"Korea, South",36,128,2020-03-10,7513
France,France,46.2276,2.2137,2020-03-10,1784
Guangdong,China,23.3417,113.4244,2020-03-10,1353
Henan,China,33.882,113.614,2020-03-10,1272
Zhejiang,China,29.1832,120.0934,2020-03-10,1215
Hunan,China,27.6104,111.7088,2020-03-10,1018
Anhui,China,31.8257,117.2264,2020-03-10,990
Jiangxi,China,27.614,115.7221,2020-03-10,935
Shandong,China,36.3427,118.1498,2020-03-10,758
Diamond Princess,Cruise Ship,35.4437,139.638,2020-03-10,696
Jiangsu,China,32.9711,119.455,2020-03-10,631
Chongqing,China,30.0572,107.874,2020-03-10,576
Sichuan,China,30.6171,102.7103,2020-03-10,539
Heilongjiang,China,47.862,127.7615,2020-03-10,481
Denmark,Denmark,56.2639,9.5018,2020-03-10,262
Beijing,China,40.1824,116.4142,2020-03-10,429
Shanghai,China,31.202,121.4491,2020-03-10,344
Hebei,China,39.549,116.1306,2020-03-10,318
Fujian,China,26.0789,117.9874,2020-03-10,296
Guangxi,China,23.8298,108.7881,2020-03-10,252
Shaanxi,China,35.1917,108.8701,2020-03-10,245
Yunnan,China,24.974,101.487,2020-03-10,174
Hainan,China,19.1959,109.7453,2020-03-10,168
Guizhou,China,26.8154,106.8748,2020-03-10,146
Tianjin,China,39.3054,117.323,2020-03-10,136
Shanxi,China,37.5777,112.2922,2020-03-10,133
Gansu,China,37.8099,101.0583,2020-03-10,125
Hong Kong,China,22.3,114.2,2020-03-10,120
Liaoning,China,41.2956,122.6085,2020-03-10,125
Jilin,China,43.6661,126.1923,2020-03-10,93
All,Czechia,49.8175,15.473,2020-03-10,41
Xinjiang,China,41.1129,85.2401,2020-03-10,76
Inner Mongolia,China,44.0935,113.9448,2020-03-10,75
Ningxia,China,37.2692,106.1655,2020-03-10,75
All,Taiwan*,23.7,121,2020-03-10,47
All,Vietnam,16,108,2020-03-10,31
All,Russia,60,90,2020-03-10,20
Qinghai,China,35.7452,95.9956,2020-03-10,18
Macau,China,22.1667,113.55,2020-03-10,10
All,Moldova,47.4116,28.3699,2020-03-10,3
Faroe Islands,Denmark,61.8926,-6.9118,2020-03-10,2
St Martin,France,18.0708,-63.0501,2020-03-10,2
Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-10,1
Tibet,China,31.6927,88.0924,2020-03-10,1
Saint Barthelemy,France,17.9,-62.8333,2020-03-10,1
Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-10,1
United Kingdom,United Kingdom,55.3781,-3.436,2020-03-10,382
French Guiana,France,3.9339,-53.1258,2020-03-10,5
All,Thailand,15,101,2020-03-11,59
All,Japan,36,138,2020-03-11,639
All,Singapore,1.2833,103.8333,2020-03-11,178
All,Nepal,28.1667,84.25,2020-03-11,1
All,Malaysia,2.5,112.5,2020-03-11,149
British Columbia,Canada,49.2827,-123.1207,2020-03-11,39
New South Wales,Australia,-33.8688,151.2093,2020-03-11,65
Victoria,Australia,-37.8136,144.9631,2020-03-11,21
Queensland,Australia,-28.0167,153.4,2020-03-11,20
All,Cambodia,11.55,104.9167,2020-03-11,3
All,Sri Lanka,7,81,2020-03-11,2
All,Germany,51,9,2020-03-11,1908
All,Finland,64,26,2020-03-11,59
All,United Arab Emirates,24,54,2020-03-11,74
All,Philippines,13,122,2020-03-11,49
All,India,21,78,2020-03-11,62
All,Sweden,63,16,2020-03-11,500
All,Spain,40,-4,2020-03-11,2277
South Australia,Australia,-34.9285,138.6007,2020-03-11,9
All,Belgium,50.8333,4,2020-03-11,314
All,Egypt,26,30,2020-03-11,60
All,Lebanon,33.8547,35.8623,2020-03-11,61
All,Iraq,33,44,2020-03-11,71
All,Oman,21,57,2020-03-11,18
All,Afghanistan,33,65,2020-03-11,7
All,Bahrain,26.0275,50.55,2020-03-11,195
All,Kuwait,29.5,47.75,2020-03-11,72
All,Algeria,28.0339,1.6596,2020-03-11,20
All,Croatia,45.1,15.2,2020-03-11,19
All,Switzerland,46.8182,8.2275,2020-03-11,652
All,Austria,47.5162,14.5501,2020-03-11,246
All,Israel,31,35,2020-03-11,109
All,Pakistan,30.3753,69.3451,2020-03-11,19
All,Brazil,-14.235,-51.9253,2020-03-11,38
All,Georgia,42.3154,43.3569,2020-03-11,24
All,Greece,39.0742,21.8243,2020-03-11,99
All,North Macedonia,41.6086,21.7453,2020-03-11,7
All,Norway,60.472,8.4689,2020-03-11,598
All,Romania,45.9432,24.9668,2020-03-11,45
All,Estonia,58.5953,25.0136,2020-03-11,16
All,Netherlands,52.1326,5.2913,2020-03-11,503
All,San Marino,43.9424,12.4578,2020-03-11,62
All,Belarus,53.7098,27.9534,2020-03-11,9
All,Iceland,64.9631,-19.0208,2020-03-11,85
All,Lithuania,55.1694,23.8813,2020-03-11,3
All,Mexico,23.6345,-102.5528,2020-03-11,8
All,New Zealand,-40.9006,174.886,2020-03-11,5
All,Nigeria,9.082,8.6753,2020-03-11,2
Western Australia,Australia,-31.9505,115.8605,2020-03-11,9
All,Ireland,53.1424,-7.6921,2020-03-11,43
All,Luxembourg,49.8153,6.1296,2020-03-11,7
All,Monaco,43.7333,7.4167,2020-03-11,1
All,Qatar,25.3548,51.1839,2020-03-11,262
All,Ecuador,-1.8312,-78.1834,2020-03-11,17
All,Azerbaijan,40.1431,47.5769,2020-03-11,11
All,Armenia,40.0691,45.0382,2020-03-11,1
All,Dominican Republic,18.7357,-70.1627,2020-03-11,5
All,Indonesia,-0.7893,113.9213,2020-03-11,34
All,Portugal,39.3999,-8.2245,2020-03-11,59
All,Andorra,42.5063,1.5218,2020-03-11,1
Tasmania,Australia,-41.4545,145.9707,2020-03-11,3
All,Latvia,56.8796,24.6032,2020-03-11,10
All,Morocco,31.7917,-7.0926,2020-03-11,5
All,Saudi Arabia,24,45,2020-03-11,21
All,Senegal,14.4974,-14.4524,2020-03-11,4
All,Argentina,-38.4161,-63.6167,2020-03-11,19
All,Chile,-35.6751,-71.543,2020-03-11,23
All,Jordan,31.24,36.51,2020-03-11,1
All,Ukraine,48.3794,31.1656,2020-03-11,1
All,Hungary,47.1625,19.5033,2020-03-11,13
Northern Territory,Australia,-12.4634,130.8456,2020-03-11,1
All,Liechtenstein,47.14,9.55,2020-03-11,1
All,Poland,51.9194,19.1451,2020-03-11,31
All,Tunisia,34,9,2020-03-11,7
All,Bosnia and Herzegovina,43.9159,17.6791,2020-03-11,7
All,Slovenia,46.1512,14.9955,2020-03-11,57
All,South Africa,-30.5595,22.9375,2020-03-11,13
All,Bhutan,27.5142,90.4336,2020-03-11,1
All,Cameroon,3.848,11.5021,2020-03-11,2
All,Colombia,4.5709,-74.2973,2020-03-11,9
